License,Inspection Date
2417839,10/24/2017
2427927,10/24/2017
1494560,10/24/2017
2277545,10/24/2017
39084,10/24/2017
33911,10/24/2017
2517137,10/24/2017
2563610,10/24/2017
45044,10/24/2017
2488717,10/24/2017
2141327,10/24/2017
2142460,10/24/2017
26251,10/24/2017
2364192,10/23/2017
2196340,10/23/2017
1462,10/23/2017
2379886,10/23/2017
28476,10/23/2017
928,10/23/2017
2164133,10/23/2017
2411367,10/23/2017
23421,10/23/2017
2475926,10/23/2017
2141538,10/23/2017
2247638,10/23/2017
1969966,10/23/2017
2418820,06/06/2017
2208110,10/23/2017
2563427,10/20/2017
2021538,10/20/2017
2404726,10/20/2017
2204179,10/20/2017
2319946,10/20/2017
2363763,10/20/2017
24771,10/20/2017
2446391,10/20/2017
2563501,10/20/2017
2559750,10/20/2017
2418662,10/20/2017
24227,10/20/2017
1382730,10/20/2017
1445472,10/20/2017
2551311,10/20/2017
76170,10/20/2017
2368767,10/19/2017
2359604,10/19/2017
2008723,10/19/2017
2079754,10/19/2017
2002919,10/19/2017
2269750,10/19/2017
64540,10/19/2017
2262615,10/19/2017
2102789,10/19/2017
1273277,10/19/2017
2153474,10/19/2017
2560980,10/19/2017
1042895,10/19/2017
48221,10/19/2017
1300087,10/19/2017
2334925,10/19/2017
1843822,10/19/2017
2121304,10/18/2017
80916,10/18/2017
2560884,10/18/2017
2189047,10/18/2017
2078819,10/18/2017
1382934,10/18/2017
2041943,10/18/2017
2411114,10/18/2017
2074515,10/18/2017
1620903,10/18/2017
2089495,10/18/2017
1617746,10/18/2017
2452036,10/18/2017
2452181,10/17/2017
2196397,10/17/2017
2417839,10/17/2017
2419039,10/17/2017
2496504,10/17/2017
38125,10/17/2017
1841985,10/17/2017
2334320,10/17/2017
40246,10/17/2017
2542467,10/17/2017
2220531,10/17/2017
1496146,10/17/2017
2542468,10/17/2017
1168258,10/17/2017
80875,10/17/2017
2560609,10/17/2017
1070269,10/17/2017
1986644,10/17/2017
1942312,08/14/2017
1920816,10/17/2017
2284138,10/17/2017
2215562,10/17/2017
2551098,10/17/2017
2232869,10/17/2017
24431,10/17/2017
2431870,10/17/2017
2517736,10/16/2017
2560710,10/16/2017
2404809,10/16/2017
2109577,10/16/2017
1573995,10/16/2017
1959341,06/06/2017
39807,10/16/2017
2284269,10/16/2017
2283942,10/16/2017
2542098,10/16/2017
1356711,10/16/2017
2411114,10/16/2017
2304448,10/16/2017
50551,10/16/2017
1898331,10/16/2017
2464806,10/16/2017
1620385,10/16/2017
2447171,10/16/2017
2373621,10/16/2017
1847144,10/16/2017
44026,10/16/2017
2560785,10/16/2017
1980306,10/16/2017
2333358,10/16/2017
1969627,10/16/2017
2559536,10/16/2017
1887616,10/13/2017
2013707,10/13/2017
1694548,10/13/2017
2506600,10/13/2017
2463154,10/13/2017
2417982,10/13/2017
2551508,10/13/2017
21110,10/13/2017
2319946,10/13/2017
2559668,10/13/2017
2215762,10/13/2017
2560387,10/13/2017
2368161,10/13/2017
2215652,10/13/2017
1473964,10/13/2017
2560754,10/13/2017
1743425,10/13/2017
2555807,10/13/2017
2026773,10/12/2017
2354123,10/12/2017
2560093,10/12/2017
2536589,10/12/2017
1404354,10/12/2017
2559727,10/12/2017
2320481,10/12/2017
2446397,10/12/2017
1947515,10/12/2017
2541853,10/12/2017
2215925,10/12/2017
2446396,10/12/2017
1798214,10/12/2017
2523565,05/16/2017
2560453,10/12/2017
2341419,10/12/2017
2283190,10/12/2017
2458681,10/12/2017
2404599,10/12/2017
2215829,10/12/2017
2549384,10/12/2017
2215946,10/12/2017
2528116,10/12/2017
2354524,10/12/2017
2204186,10/12/2017
2349545,10/12/2017
2026715,10/12/2017
2205217,10/11/2017
30963,10/11/2017
2550801,10/11/2017
2093646,10/11/2017
2068788,10/11/2017
2560561,10/11/2017
2560336,10/11/2017
2549365,10/11/2017
2002747,10/11/2017
2549333,10/11/2017
2374096,10/11/2017
1948824,10/10/2017
1716608,10/11/2017
2333786,10/11/2017
2202622,04/24/2017
2458129,10/05/2017
2289081,10/10/2017
2446432,10/10/2017
86519,10/10/2017
2477101,10/10/2017
2528851,10/10/2017
2216030,10/10/2017
1069298,10/10/2017
2320094,10/10/2017
2437716,10/10/2017
75382,10/10/2017
17930,10/10/2017
2501132,10/10/2017
2032865,10/10/2017
2543390,10/10/2017
2463154,10/06/2017
1489731,10/06/2017
2314462,10/06/2017
2202395,10/06/2017
2522141,10/06/2017
2349196,10/06/2017
2215652,10/06/2017
2013707,10/06/2017
1225507,10/06/2017
2364308,10/06/2017
2501674,10/06/2017
2560337,10/06/2017
2542957,10/06/2017
2328390,10/06/2017
73985,10/06/2017
2069464,10/06/2017
2476659,10/06/2017
76170,10/06/2017
2549062,10/06/2017
1969710,10/06/2017
2068972,10/05/2017
1923013,10/04/2017
2510903,10/05/2017
2517649,10/05/2017
2555888,10/05/2017
2447048,10/05/2017
2550855,10/05/2017
6275,10/05/2017
2446410,10/05/2017
2391328,10/05/2017
2289933,10/05/2017
2348814,10/05/2017
2202395,10/05/2017
2202486,10/05/2017
2262496,10/05/2017
2334766,10/05/2017
1515562,10/05/2017
2354524,10/05/2017
2216103,10/05/2017
2559981,10/04/2017
2522520,10/04/2017
62297,10/04/2017
23931,09/29/2017
1873531,10/04/2017
2262478,10/04/2017
1489731,10/04/2017
2319946,10/04/2017
2528169,10/04/2017
2386045,10/04/2017
2437319,10/04/2017
2359766,10/04/2017
1969710,10/04/2017
1649372,10/04/2017
2359065,10/04/2017
2483898,10/04/2017
2550867,10/04/2017
2560209,10/04/2017
2446139,10/04/2017
34777,10/04/2017
12380,10/03/2017
2442730,10/03/2017
2536349,10/03/2017
2536348,10/03/2017
1894038,10/03/2017
2446139,10/03/2017
42484,10/03/2017
2208054,10/03/2017
2555800,10/03/2017
2451434,10/03/2017
845,10/03/2017
2215585,10/03/2017
2247067,10/03/2017
2542098,10/03/2017
2113462,10/03/2017
2153455,10/03/2017
2535603,10/03/2017
2373537,10/02/2017
2373537,09/30/2017
2551957,09/29/2017
1963599,09/29/2017
2463341,09/29/2017
1058,09/29/2017
2373537,09/29/2017
2419450,09/29/2017
2437116,09/29/2017
45189,09/29/2017
2098683,09/29/2017
2559944,09/29/2017
68637,09/29/2017
2556078,09/28/2017
2559785,09/28/2017
2432390,12/20/2016
2262617,09/28/2017
2550847,09/28/2017
1909273,09/28/2017
2142655,09/28/2017
1194410,09/28/2017
2041814,09/28/2017
2373671,09/28/2017
2153455,09/28/2017
2443147,09/28/2017
2506984,09/28/2017
2551944,09/28/2017
2349645,09/28/2017
2447237,09/28/2017
2560031,09/28/2017
2496248,09/28/2017
1379248,11/21/2016
2215946,09/28/2017
1873306,09/28/2017
1960083,09/27/2017
2550855,09/27/2017
1122395,09/27/2017
1986451,09/27/2017
2437640,09/27/2017
2469936,09/27/2017
1879454,09/27/2017
2363040,09/27/2017
45189,09/27/2017
7507,09/27/2017
2542394,09/27/2017
2293075,09/27/2017
2215691,09/27/2017
2225598,09/27/2017
2373537,09/27/2017
29151,09/27/2017
1300004,09/26/2017
2543232,09/26/2017
2202395,09/26/2017
2559568,09/26/2017
2483032,09/26/2017
2114300,09/26/2017
2184373,09/26/2017
2205617,09/26/2017
2432644,09/26/2017
6753,09/26/2017
2431641,09/26/2017
2314462,09/26/2017
2303968,09/26/2017
2423189,09/26/2017
2146235,09/26/2017
2543234,09/26/2017
2108329,09/26/2017
1885116,09/26/2017
2020845,09/26/2017
2041814,09/26/2017
2555473,09/26/2017
8425,09/26/2017
1495171,09/26/2017
2535972,09/26/2017
2516848,09/26/2017
2516847,09/26/2017
1596210,09/26/2017
2054096,09/26/2017
2288824,09/25/2017
1986439,09/25/2017
2240033,09/25/2017
1694548,09/25/2017
2550834,09/25/2017
1444299,09/25/2017
2246782,09/25/2017
2442897,09/25/2017
2328544,09/25/2017
2225540,09/25/2017
34142,09/25/2017
2528313,09/25/2017
2314219,09/25/2017
2141280,09/25/2017
24696,09/25/2017
1914120,09/22/2017
1648110,09/22/2017
2341021,09/22/2017
1694688,09/22/2017
2092903,09/22/2017
2458798,09/22/2017
2183709,09/22/2017
1247824,09/22/2017
30486,09/22/2017
1694688,11/14/2016
22758,09/22/2017
16769,09/22/2017
1411,09/22/2017
2108171,09/22/2017
2391025,09/22/2017
2437279,09/22/2017
1245246,09/22/2017
2275648,09/22/2017
2055100,09/22/2017
2443083,09/22/2017
2428021,09/22/2017
2555958,09/22/2017
2458709,09/22/2017
2216204,09/22/2017
2262617,09/21/2017
2483898,09/21/2017
2555931,09/21/2017
2215631,09/21/2017
2496844,09/21/2017
2411687,09/21/2017
1495075,09/21/2017
2529849,09/21/2017
2423912,09/21/2017
2424043,09/20/2017
1273271,09/21/2017
2501077,09/21/2017
1869,09/21/2017
2215821,09/21/2017
2423189,09/21/2017
2374769,09/21/2017
2559510,09/21/2017
2551347,09/21/2017
2493190,09/21/2017
2205096,09/21/2017
12630,09/20/2017
2534827,09/21/2017
2493189,09/21/2017
3769,09/21/2017
2542095,09/21/2017
2559593,09/21/2017
2309202,09/21/2017
2219965,09/21/2017
2288824,09/20/2017
1594231,09/20/2017
2303647,09/20/2017
1046801,09/18/2017
2320346,09/20/2017
2424044,09/20/2017
2405902,09/20/2017
2121304,10/06/2016
12800,09/20/2017
2550915,09/20/2017
2483336,09/20/2017
1986451,09/20/2017
2189047,09/20/2017
1887880,09/20/2017
2340694,09/20/2017
28690,09/20/2017
2555581,09/20/2017
2309177,09/20/2017
2511702,09/20/2017
1475377,09/19/2017
2463585,09/19/2017
2060206,09/19/2017
1042664,09/28/2016
63202,09/19/2017
1382730,09/19/2017
2326704,09/19/2017
2551932,09/19/2017
1772003,09/19/2017
1362,09/19/2017
2232132,09/19/2017
1243198,09/19/2017
2233148,09/19/2017
1495288,09/19/2017
1816978,09/19/2017
2121030,09/19/2017
1694688,09/19/2017
2386062,09/18/2017
1520640,09/18/2017
0,09/18/2017
2246782,09/18/2017
2083360,09/18/2017
2555877,09/18/2017
1043591,09/18/2017
2492647,09/18/2017
8425,09/18/2017
2522733,09/18/2017
2555748,09/18/2017
2188922,09/18/2017
2542394,09/18/2017
1803357,09/18/2017
1820903,09/18/2017
2205599,09/18/2017
2054096,09/18/2017
2215945,09/18/2017
2215671,09/15/2017
2341021,09/15/2017
2354911,09/15/2017
2196054,09/15/2017
2428445,09/15/2017
2245702,09/15/2017
2447062,09/15/2017
2340941,09/15/2017
2555515,09/15/2017
2216868,09/15/2017
2551964,09/15/2017
2506276,09/15/2017
2178586,09/14/2017
2180050,09/15/2017
2220945,09/15/2017
2551022,09/15/2017
2528979,09/14/2017
2068942,09/14/2017
2216042,09/14/2017
1592201,09/14/2017
1247824,09/14/2017
1992138,09/14/2017
2551030,09/14/2017
2555549,09/14/2017
2215663,09/14/2017
23079,09/14/2017
2304340,09/14/2017
2397474,09/14/2017
2477297,09/14/2017
2551917,09/14/2017
2550931,09/13/2017
2528499,09/13/2017
7146,09/13/2017
2405902,09/13/2017
2447048,09/13/2017
2309177,09/13/2017
2205089,09/13/2017
1382145,09/13/2017
2555723,09/13/2017
1402,09/13/2017
2203390,09/13/2017
2220945,09/13/2017
2432878,09/12/2017
1166055,09/12/2017
1680379,09/12/2017
2246351,09/12/2017
2477297,09/12/2017
2083631,09/12/2017
2551351,09/12/2017
1933498,09/12/2017
2432583,09/12/2017
2550931,09/12/2017
2293343,09/12/2017
2555531,09/12/2017
26483,09/12/2017
2451427,09/12/2017
24801,09/12/2017
1694688,09/12/2017
2542087,09/12/2017
2751,09/07/2017
2184299,09/12/2017
2423902,09/12/2017
833,09/12/2017
2549954,09/12/2017
1922105,09/12/2017
2550054,09/12/2017
2279165,05/16/2017
2202619,09/12/2017
2506770,09/12/2017
1575975,09/11/2017
2423352,09/08/2017
1766631,09/08/2017
2307956,09/08/2017
79702,09/08/2017
2522520,09/08/2017
28853,09/08/2017
2078906,09/08/2017
1379731,09/08/2017
1357930,09/08/2017
1547937,09/08/2017
1301893,09/08/2017
1847326,09/08/2017
2031862,09/08/2017
2119864,09/08/2017
2125326,09/08/2017
2358905,09/08/2017
2202278,09/08/2017
2549338,09/08/2017
1546329,09/08/2017
13388,09/08/2017
63983,09/08/2017
61314,09/08/2017
2234078,09/08/2017
2464195,09/07/2017
2308791,09/07/2017
2463968,09/07/2017
36468,09/07/2017
1477723,09/07/2017
1379458,09/07/2017
2108657,09/07/2017
1883877,09/07/2017
79291,09/07/2017
21126,09/07/2017
2457793,09/07/2017
1168,09/07/2017
76943,09/07/2017
1518496,09/07/2017
1975927,09/07/2017
2495933,09/07/2017
2204190,09/07/2017
2202619,09/07/2017
2216136,09/07/2017
2522268,09/07/2017
1119073,09/07/2017
2179622,09/07/2017
2495688,09/07/2017
2495691,09/07/2017
2495689,09/07/2017
2215884,09/07/2017
2551959,09/07/2017
2550985,09/07/2017
2551023,09/07/2017
2088702,09/07/2017
2313793,09/07/2017
1620958,09/06/2017
7556,09/06/2017
2534838,09/06/2017
8221,09/06/2017
13388,09/06/2017
1520673,09/06/2017
2549387,09/06/2017
1351717,09/06/2017
34220,09/06/2017
2517264,09/06/2017
26759,09/05/2017
2542146,09/05/2017
2428105,09/05/2017
2522868,09/05/2017
2432635,09/05/2017
2304569,09/05/2017
2036402,09/05/2017
2390841,09/05/2017
2378922,09/05/2017
2205633,09/05/2017
1872,09/05/2017
0,09/05/2017
2528967,09/05/2017
1933841,09/05/2017
13992,09/05/2017
16795,09/05/2017
2017268,09/01/2017
23027,09/01/2017
2432719,09/01/2017
2358905,09/01/2017
2549900,09/01/2017
1477137,09/01/2017
1575975,09/01/2017
1543419,09/01/2017
2074199,09/01/2017
2204175,09/01/2017
2418799,09/01/2017
61314,09/01/2017
2551679,09/01/2017
2446871,09/01/2017
1958738,09/01/2017
22662,09/01/2017
24686,08/31/2017
17182,08/31/2017
2551431,08/31/2017
2437275,08/31/2017
2303648,08/31/2017
2358835,08/31/2017
2373923,08/31/2017
58149,08/31/2017
1575975,08/31/2017
8531,08/31/2017
2204312,08/31/2017
2464777,08/31/2017
1273894,08/31/2017
1898075,08/31/2017
12587,08/31/2017
2543276,08/30/2017
2549772,08/31/2017
13996,08/31/2017
1473214,08/31/2017
2550985,08/30/2017
2433121,08/30/2017
2279520,08/30/2017
13388,08/30/2017
2541997,08/29/2017
1887531,08/30/2017
2549900,08/30/2017
2120975,08/30/2017
2188923,08/30/2017
2179622,08/30/2017
2304183,08/30/2017
2418165,08/30/2017
40974,08/29/2017
2152669,08/29/2017
2328475,08/29/2017
2551347,08/29/2017
1445167,08/29/2017
2447085,08/29/2017
1219,08/29/2017
1893474,08/29/2017
1975736,08/29/2017
2493095,08/29/2017
2464881,08/29/2017
2358905,08/29/2017
2464352,08/29/2017
1477137,08/29/2017
2313695,08/29/2017
1247283,08/29/2017
2423993,08/29/2017
2549484,08/29/2017
2215809,08/29/2017
1304863,08/28/2017
2017268,08/28/2017
2192995,08/28/2017
2374391,08/28/2017
2065455,08/28/2017
2464100,08/28/2017
2358765,08/28/2017
24224,08/28/2017
2313667,08/28/2017
7214,08/28/2017
2293797,08/28/2017
2496273,08/28/2017
2153140,08/28/2017
2205833,08/28/2017
1926609,08/28/2017
2153595,08/28/2017
2549497,08/28/2017
2551070,08/28/2017
2289758,08/26/2017
2488883,08/26/2017
64682,08/25/2017
51614,08/25/2017
1959504,08/25/2017
1473214,08/25/2017
32813,08/25/2017
1647046,08/25/2017
7778,08/25/2017
2341086,08/25/2017
2550985,08/25/2017
2204228,08/25/2017
2163554,08/25/2017
61314,08/25/2017
2304626,08/25/2017
2163519,08/25/2017
2253821,08/25/2017
10947,08/25/2017
1358027,08/25/2017
36911,08/24/2017
2437382,08/24/2017
1680019,08/16/2017
2536590,08/24/2017
2247282,08/24/2017
2536589,08/24/2017
1847417,08/24/2017
2550529,08/16/2017
1908500,08/24/2017
2202908,08/24/2017
1984969,08/24/2017
1514313,08/24/2017
2225267,08/24/2017
22997,08/24/2017
2550205,08/24/2017
1095992,08/24/2017
2551105,08/24/2017
1803230,08/18/2017
2163956,08/23/2017
2550994,08/23/2017
1959937,08/23/2017
1575600,08/23/2017
2548953,08/23/2017
2529198,08/23/2017
2378879,08/23/2017
51050,08/23/2017
2535825,08/23/2017
2240274,08/23/2017
0,08/18/2017
2437382,08/23/2017
2549075,08/23/2017
2298574,08/22/2017
1617681,08/22/2017
2009471,08/22/2017
1475902,08/22/2017
2548795,08/22/2017
1170388,08/22/2017
1337580,08/22/2017
1847417,08/22/2017
2313667,08/22/2017
2477318,08/22/2017
1869443,08/22/2017
2523060,08/22/2017
1681005,08/22/2017
2492186,08/22/2017
2549080,08/22/2017
2431840,08/22/2017
2094444,08/22/2017
2492185,08/22/2017
2246927,08/21/2017
2215979,08/22/2017
2163661,08/21/2017
2147539,08/21/2017
2551082,08/21/2017
2108982,08/21/2017
2233277,08/21/2017
2496248,08/21/2017
1942358,08/21/2017
2358905,08/21/2017
2307752,08/21/2017
2327015,08/21/2017
2124458,08/21/2017
1356630,08/21/2017
10488,08/21/2017
24249,08/21/2017
2398106,08/21/2017
1272499,08/21/2017
2153140,08/21/2017
1884255,08/21/2017
2013410,08/21/2017
2451585,08/21/2017
2550887,08/21/2017
1517532,08/21/2017
2320728,08/21/2017
2549078,08/18/2017
7778,08/18/2017
1770972,08/18/2017
2549076,08/18/2017
2442895,08/18/2017
2464564,08/18/2017
1477137,08/18/2017
2549065,08/18/2017
2550520,08/18/2017
2549079,08/18/2017
2304626,08/18/2017
2549068,08/18/2017
18779,08/18/2017
2246437,08/18/2017
2549084,08/18/2017
2369178,08/16/2017
2069749,08/16/2017
2437382,08/16/2017
2760,08/16/2017
1300833,08/16/2017
40,08/16/2017
70463,08/16/2017
1980200,08/16/2017
2529758,08/15/2017
2529757,08/15/2017
2341289,08/15/2017
3803,08/15/2017
2385581,08/15/2017
2262292,08/15/2017
1069817,08/15/2017
2517336,08/15/2017
2146957,08/15/2017
2517335,08/15/2017
2529812,08/15/2017
2529809,08/15/2017
2446376,08/15/2017
2437524,08/15/2017
1323,08/15/2017
2550677,08/15/2017
2245990,08/15/2017
1479601,08/15/2017
2517327,08/15/2017
2204603,08/15/2017
2511921,08/15/2017
2511920,08/15/2017
2411902,08/15/2017
2252871,08/15/2017
1648017,08/15/2017
29445,08/15/2017
2522069,07/27/2017
56449,08/15/2017
2385227,08/14/2017
31837,08/14/2017
2398224,08/14/2017
1058,08/14/2017
2523060,08/14/2017
4190,08/14/2017
1943516,08/14/2017
2192934,08/14/2017
2328466,08/14/2017
2390688,08/14/2017
2422889,08/14/2017
2078772,08/14/2017
2163554,08/14/2017
2501304,08/14/2017
1095992,08/14/2017
2543388,08/14/2017
2278606,08/14/2017
1144381,08/14/2017
2163661,08/14/2017
822,08/14/2017
1542,08/14/2017
2163282,08/14/2017
2536373,08/14/2017
1198178,08/11/2017
31837,08/11/2017
2385289,08/11/2017
2363679,08/11/2017
2121019,08/11/2017
2358765,08/11/2017
12594,08/11/2017
2333013,08/11/2017
38176,08/11/2017
2078772,08/11/2017
2487684,08/11/2017
2427620,08/11/2017
1648477,08/11/2017
2501835,08/11/2017
1576638,08/10/2017
2511638,08/10/2017
1884173,08/10/2017
2043260,08/10/2017
1649361,08/10/2017
2469625,08/10/2017
80290,08/10/2017
2060126,08/10/2017
2550227,08/10/2017
2398633,08/10/2017
2130250,08/10/2017
2522194,08/10/2017
77004,08/10/2017
1573479,08/10/2017
2262538,08/10/2017
1771323,08/10/2017
59549,08/10/2017
2550114,08/10/2017
2522196,08/10/2017
2204335,08/10/2017
2385317,08/09/2017
2536669,08/09/2017
2373965,08/09/2017
2405955,08/09/2017
2427622,08/09/2017
1816478,08/09/2017
2241067,08/09/2017
2549582,08/09/2017
1717568,08/09/2017
2492136,08/09/2017
2013410,08/09/2017
1334497,08/09/2017
40,08/09/2017
1954648,08/09/2017
44199,08/09/2017
2506651,08/09/2017
2529063,08/08/2017
2523819,08/08/2017
1718674,08/08/2017
2469496,08/08/2017
2378986,08/08/2017
2549534,08/08/2017
2042823,08/08/2017
2373871,08/08/2017
2496258,08/08/2017
27874,08/08/2017
2446638,08/08/2017
2506696,08/08/2017
32802,08/08/2017
2543156,08/08/2017
2506695,08/08/2017
3639200,08/08/2017
1821706,08/07/2017
1382056,08/07/2017
2298459,08/04/2017
31223,08/04/2017
54030,08/04/2017
2252378,08/04/2017
2215745,08/04/2017
2359565,08/04/2017
1299747,08/04/2017
2215746,08/04/2017
15125,08/04/2017
2536428,08/04/2017
2437497,08/04/2017
2202890,08/04/2017
19524,08/04/2017
2078772,08/04/2017
2536639,08/04/2017
1145606,08/04/2017
2284694,08/04/2017
2423269,08/03/2017
2457664,08/03/2017
2114749,08/03/2017
2418258,08/03/2017
2341098,08/03/2017
2543495,08/03/2017
1999183,08/03/2017
2535615,08/03/2017
2535614,08/03/2017
2293872,08/03/2017
1332670,08/03/2017
2535613,08/03/2017
2535610,08/03/2017
2308003,08/03/2017
2036995,08/03/2017
2535609,08/03/2017
1332360,08/03/2017
1381615,08/03/2017
2115080,08/03/2017
2549556,08/03/2017
2204335,08/03/2017
2549692,08/03/2017
2087900,08/03/2017
2543227,08/02/2017
2418359,08/02/2017
26999,08/02/2017
1696957,08/02/2017
74276,08/02/2017
1618515,08/02/2017
2002759,08/02/2017
2438111,08/01/2017
2469496,08/01/2017
1573479,08/01/2017
1303855,08/01/2017
2446363,08/01/2017
2516724,08/01/2017
2511887,08/01/2017
2542346,08/01/2017
2522156,08/01/2017
