GroupID,DataSource,SourceID,Address,Name,Case#,DateTime,CrimeType,Arrest
10,Crime,8662347,0000X N RIVERSIDE PLZ,,HV337283,2012-06-14T12:00:00.000,THEFT,True
10,Crime,10479244,0000X N RIVERSIDE PLZ,,HZ218181,2016-04-08T13:02:00.000,OTHER OFFENSE,False
10,Crime,10622222,0000X N RIVERSIDE PLZ,,HZ375183,2016-08-02T12:30:00.000,THEFT,False
10,Crime,10746314,0000X N RIVERSIDE PLZ,,HZ507436,2016-10-26T12:00:00.000,DECEPTIVE PRACTICE,False
10,Crime,10796183,0000X N RIVERSIDE PLZ,,HZ566904,2016-12-27T16:22:00.000,CRIMINAL TRESPASS,True
10,Crime,11050802,0000X N RIVERSIDE PLZ,,JA386489,2017-08-08T08:55:00.000,CRIMINAL TRESPASS,False
10,Crime,11094272,0000X N RIVERSIDE PLZ,,JA439839,2017-09-20T20:00:00.000,THEFT,False
10,Crime,11116373,0000X N RIVERSIDE PLZ,,JA468301,2017-09-29T08:00:00.000,OTHER OFFENSE,False
10,Crime,11124014,0000X N RIVERSIDE PLZ,,JA478393,2017-10-20T09:10:00.000,CRIMINAL DAMAGE,False
10,Crime,11178317,0000X N RIVERSIDE PLZ,,JA550150,2017-12-15T07:00:00.000,THEFT,False
10,Crime,2684096,0000X N RIVERSIDE PLZ,,HJ304639,2003-04-09T17:00:00.000,THEFT,False
10,Crime,2715620,0000X N RIVERSIDE PLZ,,HJ345334,2002-12-02T09:00:00.000,DECEPTIVE PRACTICE,False
10,Crime,2730414,0000X N RIVERSIDE PLZ,,HJ360686,2003-05-13T13:30:00.000,DECEPTIVE PRACTICE,False
10,Crime,2869704,0000X N RIVERSIDE PLZ,,HJ533158,2003-07-15T00:00:00.000,THEFT,False
10,Crime,3772051,0000X N RIVERSIDE PLZ,,HL141690,2005-01-24T15:45:00.000,DECEPTIVE PRACTICE,False
10,Crime,3777520,0000X N RIVERSIDE PLZ,,HL148605,2005-01-19T18:00:00.000,THEFT,False
10,Crime,4390462,0000X N RIVERSIDE PLZ,,HL684519,2005-10-19T17:45:00.000,BATTERY,False
10,Crime,4701857,0000X N RIVERSIDE PLZ,,HM298053,2006-01-13T00:00:00.000,DECEPTIVE PRACTICE,True
10,Crime,4985033,0000X N RIVERSIDE PLZ,,HM596636,2006-09-02T00:01:00.000,THEFT,False
10,Crime,5295905,0000X N RIVERSIDE PLZ,,HN156306,2007-02-01T08:30:00.000,ASSAULT,False
10,Crime,6204276,0000X N RIVERSIDE PLZ,,HP292500,2008-04-21T14:15:00.000,CRIMINAL TRESPASS,False
10,Crime,7307270,0000X N RIVERSIDE PLZ,,HS111326,2010-01-08T17:15:00.000,THEFT,False
10,Crime,7452577,0000X N RIVERSIDE PLZ,,HS253809,2010-04-12T13:45:00.000,CRIMINAL TRESPASS,True
10,Crime,7674028,0000X N RIVERSIDE PLZ,,HS478856,2010-08-22T11:45:00.000,BURGLARY,False
10,Crime,7536815,0000X N RIVERSIDE PLZ,,HS340239,2010-06-03T08:00:00.000,OTHER OFFENSE,False
10,Crime,7535692,0000X N RIVERSIDE PLZ,,HS339206,2009-10-30T09:00:00.000,DECEPTIVE PRACTICE,False
10,Crime,7593370,0000X N RIVERSIDE PLZ,,HS396945,2010-07-06T15:20:00.000,THEFT,False
10,Crime,7755708,0000X N RIVERSIDE PLZ,,HS563841,2010-10-14T10:30:00.000,CRIMINAL TRESPASS,True
10,Crime,8094113,0000X N RIVERSIDE PLZ,,HT328046,2011-06-03T08:00:00.000,CRIMINAL TRESPASS,True
10,Crime,8253844,0000X N RIVERSIDE PLZ,,HT487069,2011-09-08T13:30:00.000,THEFT,False
10,Crime,8294924,0000X N RIVERSIDE PLZ,,HT528537,2011-09-28T14:30:00.000,BURGLARY,False
10,Crime,8300771,0000X N RIVERSIDE PLZ,,HT534974,2011-10-09T08:00:00.000,THEFT,False
10,Crime,8478146,0000X N RIVERSIDE PLZ,,HV154413,2011-12-13T17:00:00.000,THEFT,False
10,Crime,8744057,0000X N RIVERSIDE PLZ,,HV419579,2012-08-07T11:15:00.000,THEFT,False
10,Crime,8860351,0000X N RIVERSIDE PLZ,,HV532196,2012-10-22T09:00:00.000,DECEPTIVE PRACTICE,False
10,Crime,8884533,0000X N RIVERSIDE PLZ,,HV559065,2012-11-12T14:00:00.000,THEFT,False
10,Crime,8892521,0000X N RIVERSIDE PLZ,,HV566721,2012-11-18T00:01:00.000,BURGLARY,False
10,Crime,8955660,0000X N RIVERSIDE PLZ,,HW104464,2013-01-04T11:45:00.000,OTHER OFFENSE,False
10,Crime,8979413,0000X N RIVERSIDE PLZ,,HW126968,2013-01-11T00:01:00.000,THEFT,False
10,Crime,9244172,0000X N RIVERSIDE PLZ,,HW387146,2012-05-10T09:00:00.000,DECEPTIVE PRACTICE,True
10,Crime,9284407,0000X N RIVERSIDE PLZ,,HW428494,2013-08-29T07:55:00.000,BATTERY,False
10,Crime,9376781,0000X N RIVERSIDE PLZ,,HW520406,2013-11-04T12:45:00.000,THEFT,False
10,Crime,9390224,0000X N RIVERSIDE PLZ,,HW533413,2013-11-14T15:40:00.000,ROBBERY,False
10,Crime,9431169,0000X N RIVERSIDE PLZ,,HW575102,2013-10-01T07:00:00.000,THEFT,False
10,Crime,9437491,0000X N RIVERSIDE PLZ,,HW581616,2013-12-23T11:54:00.000,CRIMINAL TRESPASS,True
10,Crime,9557978,0000X N RIVERSIDE PLZ,,HX209450,2014-04-03T12:30:00.000,DECEPTIVE PRACTICE,False
10,Crime,9557976,0000X N RIVERSIDE PLZ,,HX209418,2014-04-03T12:30:00.000,THEFT,False
10,Crime,9568414,0000X N RIVERSIDE PLZ,,HX217569,2014-04-08T14:00:00.000,OTHER OFFENSE,False
10,Crime,9738889,0000X N RIVERSIDE PLZ,,HX388682,2014-08-14T18:20:00.000,THEFT,False
10,Crime,9786179,0000X N RIVERSIDE PLZ,,HX434920,2014-09-17T07:30:00.000,THEFT,False
10,Crime,2926227,0000X N RIVERSIDE PLZ,,HJ607549,2003-09-04T14:25:00.000,OTHER OFFENSE,False
10,Crime,3030525,0000X N RIVERSIDE PLZ,,HJ740105,2003-08-15T15:00:00.000,DECEPTIVE PRACTICE,False
10,Crime,3146544,0000X N RIVERSIDE PLZ,,HK140202,2004-01-22T19:10:00.000,THEFT,False
10,Crime,3199639,0000X N RIVERSIDE PLZ,,HK208847,2004-02-27T22:00:00.000,THEFT,False
10,Crime,3221745,0000X N RIVERSIDE PLZ,,HK236480,2004-03-12T23:00:00.000,THEFT,False
10,Crime,3263997,0000X N RIVERSIDE PLZ,,HK289721,2004-04-08T10:10:00.000,BATTERY,False
10,Crime,3263704,0000X N RIVERSIDE PLZ,,HK290911,2004-04-08T08:45:00.000,THEFT,False
10,Crime,3350858,0000X N RIVERSIDE PLZ,,HK391927,2004-05-27T17:03:44.000,THEFT,False
10,Crime,3551048,0000X N RIVERSIDE PLZ,,HK636351,2004-09-20T11:00:00.000,OTHER OFFENSE,False
10,Crime,3557709,0000X N RIVERSIDE PLZ,,HK642961,2004-08-31T12:00:00.000,DECEPTIVE PRACTICE,False
10,Crime,3559579,0000X N RIVERSIDE PLZ,,HK642108,2004-09-09T17:00:00.000,DECEPTIVE PRACTICE,False
10,Crime,3999401,0000X N RIVERSIDE PLZ,,HL360539,2005-05-11T11:00:00.000,OTHER OFFENSE,False
10,Crime,4153981,0000X N RIVERSIDE PLZ,,HL485421,2005-07-14T12:00:00.000,DECEPTIVE PRACTICE,False
10,Crime,4568154,0000X N RIVERSIDE PLZ,,HM157297,2004-08-31T08:30:00.000,DECEPTIVE PRACTICE,True
10,Crime,4446435,0000X N RIVERSIDE PLZ,,HL743082,2005-11-18T19:00:00.000,THEFT,False
10,Crime,4499925,0000X N RIVERSIDE PLZ,,HL804583,2005-12-22T12:00:00.000,THEFT,False
10,Crime,4647191,0000X N RIVERSIDE PLZ,,HM244209,2006-03-21T11:17:21.000,CRIMINAL TRESPASS,True
10,Crime,4850442,0000X N RIVERSIDE PLZ,,HM463197,2006-05-11T09:00:00.000,DECEPTIVE PRACTICE,False
10,Crime,5098031,0000X N RIVERSIDE PLZ,,HM699015,2006-11-03T12:03:32.000,MOTOR VEHICLE THEFT,False
10,Crime,5159841,0000X N RIVERSIDE PLZ,,HM755626,2006-12-04T08:19:00.000,THEFT,False
10,Crime,5318281,0000X N RIVERSIDE PLZ,,HN177788,2007-02-15T07:30:00.000,THEFT,False
10,Crime,5541574,0000X N RIVERSIDE PLZ,,HN347901,2007-05-17T12:40:15.000,CRIMINAL TRESPASS,True
10,Crime,5648126,0000X N RIVERSIDE PLZ,,HN457892,2007-07-10T15:05:14.000,ASSAULT,True
10,Crime,5650456,0000X N RIVERSIDE PLZ,,HN458069,2007-07-10T16:30:00.000,THEFT,False
10,Crime,5680538,0000X N RIVERSIDE PLZ,,HN485803,2007-07-17T11:00:00.000,STALKING,False
11,Yelp,R_VkipLvwxbacWV0mfCBNg,"300 S Riverside Plz (between Jackson Blvd & Van Buren St) Chicago, IL 60606 Neighborhood: Near West Side",Alonti Deli,,,,
11,Crime,4192188,003XX S RIVERSIDE PLZ,,HL523319,2005-08-02T10:25:00.000,THEFT,False
11,Crime,4339233,003XX S RIVERSIDE PLZ,,HL640537,2005-08-29T12:00:00.000,DECEPTIVE PRACTICE,False
11,Crime,4385632,003XX S RIVERSIDE PLZ,,HL680506,2005-09-30T17:00:00.000,THEFT,False
11,Crime,6072089,003XX S RIVERSIDE PLZ,,HP171488,2008-02-08T17:00:00.000,THEFT,False
11,Crime,6704976,003XX S RIVERSIDE PLZ,,HR119385,2009-01-13T12:45:00.000,THEFT,False
11,Crime,2118961,003XX S RIVERSIDE PLZ,,HH357275,2002-03-18T19:00:00.000,THEFT,False
11,Crime,2124266,003XX S RIVERSIDE PLZ,,HH362289,2002-05-10T12:15:00.000,PUBLIC PEACE VIOLATION,False
11,Crime,2139937,003XX S RIVERSIDE PLZ,,HH385228,2002-05-20T14:45:00.000,THEFT,False
11,Crime,2166671,003XX S RIVERSIDE PLZ,,HH420021,2002-06-04T21:00:00.000,CRIMINAL DAMAGE,False
11,Crime,2180085,003XX S RIVERSIDE PLZ,,HH431607,2002-06-10T11:00:00.000,THEFT,False
11,Crime,2244296,003XX S RIVERSIDE PLZ,,HH518748,2002-07-18T12:45:00.000,THEFT,False
11,Crime,2253112,003XX S RIVERSIDE PLZ,,HH530367,2002-07-23T12:35:00.000,ASSAULT,False
11,Crime,2299352,003XX S RIVERSIDE PLZ,,HH577379,2002-08-13T10:15:00.000,OTHER OFFENSE,True
11,Crime,2402412,003XX S RIVERSIDE PLZ,,HH717272,2002-10-04T15:00:00.000,THEFT,False
11,Crime,7903202,003XX S RIVERSIDE PLZ,,HT133318,2011-01-24T13:30:00.000,CRIMINAL TRESPASS,True
11,Crime,2455791,003XX S RIVERSIDE PLZ,,HH779781,2002-10-31T12:35:00.000,BATTERY,False
11,Crime,2498176,003XX S RIVERSIDE PLZ,,HH834257,2002-12-12T12:00:00.000,OTHER OFFENSE,False
11,Crime,2519996,003XX S RIVERSIDE PLZ,,HH867232,2002-12-20T16:30:00.000,THEFT,False
11,Crime,2538280,003XX S RIVERSIDE PLZ,,HH868812,2002-12-30T21:00:00.000,OTHER OFFENSE,False
11,Crime,10316548,003XX S RIVERSIDE PLZ,,HY505560,2015-11-17T22:08:00.000,CRIMINAL TRESPASS,True
11,Crime,10320874,003XX S RIVERSIDE PLZ,,HY510238,2015-11-21T15:35:00.000,CRIMINAL TRESPASS,True
11,Crime,8380049,003XX S RIVERSIDE PLZ,,HT612968,2011-12-01T13:00:00.000,ASSAULT,True
11,Crime,10398268,003XX S RIVERSIDE PLZ,,HZ134750,2016-01-30T20:25:00.000,CRIMINAL TRESPASS,True
11,Crime,10404160,003XX S RIVERSIDE PLZ,,HZ140527,2016-01-19T23:01:00.000,OTHER OFFENSE,False
11,Crime,10406675,003XX S RIVERSIDE PLZ,,HZ143355,2016-02-07T08:55:00.000,OTHER OFFENSE,False
11,Crime,10341693,003XX S RIVERSIDE PLZ,,HY532387,2015-12-10T19:47:00.000,CRIMINAL TRESPASS,False
11,Crime,10506755,003XX S RIVERSIDE PLZ,,HZ248330,2016-05-02T13:22:00.000,ROBBERY,True
11,Crime,10607743,003XX S RIVERSIDE PLZ,,HZ359478,2016-07-09T14:00:00.000,THEFT,False
11,Crime,10469009,003XX S RIVERSIDE PLZ,,HZ207800,2016-03-29T06:00:00.000,THEFT,False
11,Crime,10806414,003XX S RIVERSIDE PLZ,,JA105294,2016-12-16T12:00:00.000,DECEPTIVE PRACTICE,False
11,Crime,10879428,003XX S RIVERSIDE PLZ,,JA187937,2017-03-15T13:00:00.000,PUBLIC PEACE VIOLATION,False
11,Crime,10887309,003XX S RIVERSIDE PLZ,,JA196317,2017-03-22T12:52:00.000,PUBLIC PEACE VIOLATION,False
11,Crime,10893073,003XX S RIVERSIDE PLZ,,JA203702,2017-03-24T14:00:00.000,DECEPTIVE PRACTICE,False
11,Crime,10916563,003XX S RIVERSIDE PLZ,,JA230201,2017-04-18T13:45:00.000,THEFT,False
11,Crime,11094030,003XX S RIVERSIDE PLZ,,JA439740,2017-09-20T15:00:00.000,THEFT,False
11,Crime,2123601,003XX S RIVERSIDE PLZ,,HH362842,2002-05-10T08:00:00.000,THEFT,False
11,Crime,2606815,003XX S RIVERSIDE PLZ,,HJ207009,2003-02-26T08:35:00.000,OTHER OFFENSE,False
11,Crime,2168260,003XX S RIVERSIDE PLZ,,HH421609,2002-06-05T16:00:00.000,THEFT,False
11,Crime,2627094,003XX S RIVERSIDE PLZ,,HJ233405,2003-03-06T12:45:00.000,DECEPTIVE PRACTICE,False
11,Crime,2663211,003XX S RIVERSIDE PLZ,,HJ274115,2003-04-01T18:35:37.000,OTHER OFFENSE,False
11,Crime,2671657,003XX S RIVERSIDE PLZ,,HJ285613,2003-04-07T12:00:00.000,THEFT,False
11,Crime,11189563,003XX S RIVERSIDE PLZ,,JA565618,2016-10-01T08:00:00.000,THEFT,False
11,Crime,2737671,003XX S RIVERSIDE PLZ,,HJ374732,2003-05-19T16:00:00.000,OTHER OFFENSE,False
11,Crime,2346791,003XX S RIVERSIDE PLZ,,HH645376,2002-09-13T14:58:48.000,THEFT,False
11,Crime,2383945,003XX S RIVERSIDE PLZ,,HH691049,2002-10-04T08:04:27.000,THEFT,False
11,Crime,2390612,003XX S RIVERSIDE PLZ,,HH702127,2002-10-08T17:00:00.000,THEFT,False
11,Crime,2412832,003XX S RIVERSIDE PLZ,,HH729391,2002-10-15T09:00:00.000,DECEPTIVE PRACTICE,False
11,Crime,2939512,003XX S RIVERSIDE PLZ,,HJ626199,2003-09-12T14:00:00.000,THEFT,False
11,Crime,2996090,003XX S RIVERSIDE PLZ,,HJ664784,2003-09-12T12:00:00.000,DECEPTIVE PRACTICE,False
11,Crime,3313373,003XX S RIVERSIDE PLZ,,HK346108,2004-05-06T10:25:00.000,DECEPTIVE PRACTICE,False
11,Crime,4152287,003XX S RIVERSIDE PLZ,,HL485887,2005-07-15T07:40:00.000,THEFT,False
11,Crime,4867227,003XX S RIVERSIDE PLZ,,HM481581,2006-07-17T16:42:00.000,ASSAULT,False
11,Crime,5123859,003XX S RIVERSIDE PLZ,,HM720223,2006-11-14T15:15:00.000,CRIMINAL DAMAGE,False
11,Crime,5260053,003XX S RIVERSIDE PLZ,,HM780659,2006-12-11T00:00:00.000,THEFT,False
11,Crime,5336281,003XX S RIVERSIDE PLZ,,HN194995,2007-02-24T22:00:00.000,THEFT,False
11,Crime,5497568,003XX S RIVERSIDE PLZ,,HN317603,2007-04-19T00:00:00.000,THEFT,False
11,Crime,5772992,003XX S RIVERSIDE PLZ,,HN582859,2007-09-07T16:30:00.000,THEFT,False
11,Crime,5956036,003XX S RIVERSIDE PLZ,,HN754760,2007-12-12T05:30:00.000,THEFT,False
11,Crime,6019729,003XX S RIVERSIDE PLZ,,HP112726,2008-01-03T16:30:00.000,THEFT,False
11,Crime,6058474,003XX S RIVERSIDE PLZ,,HP158962,2008-01-30T15:45:00.000,THEFT,True
11,Crime,6298254,003XX S RIVERSIDE PLZ,,HP388146,2008-06-06T17:30:00.000,THEFT,False
11,Crime,6378055,003XX S RIVERSIDE PLZ,,HP465300,2008-07-18T16:45:00.000,THEFT,False
11,Crime,6544739,003XX S RIVERSIDE PLZ,,HP617398,2008-10-09T09:15:00.000,THEFT,False
11,Crime,7155122,003XX S RIVERSIDE PLZ,,HR563691,2009-09-28T17:00:00.000,THEFT,False
11,Crime,7642763,003XX S RIVERSIDE PLZ,,HS446933,2010-08-04T21:00:00.000,BATTERY,True
11,Crime,7634590,003XX S RIVERSIDE PLZ,,HS437334,2010-06-30T00:01:00.000,OTHER OFFENSE,False
11,Crime,7750655,003XX S RIVERSIDE PLZ,,HS559561,2010-09-30T00:01:00.000,THEFT,False
11,Crime,7785755,003XX S RIVERSIDE PLZ,,HS594719,2010-11-01T12:00:00.000,OTHER OFFENSE,False
11,Crime,7974578,003XX S RIVERSIDE PLZ,,HT200595,2011-03-12T21:20:00.000,BATTERY,False
11,Crime,7978415,003XX S RIVERSIDE PLZ,,HT209398,2011-03-18T14:30:00.000,THEFT,False
11,Crime,2882174,003XX S RIVERSIDE PLZ,,HJ552470,2003-08-10T07:00:00.000,BATTERY,False
11,Crime,8134262,003XX S RIVERSIDE PLZ,,HT368502,2011-06-16T08:00:00.000,THEFT,False
11,Crime,9153693,003XX S RIVERSIDE PLZ,,HW298612,2013-05-31T15:41:00.000,ROBBERY,True
11,Crime,9194115,003XX S RIVERSIDE PLZ,,HW338855,2013-06-27T16:30:00.000,BATTERY,False
11,Crime,9223849,003XX S RIVERSIDE PLZ,,HW370130,2013-07-19T20:05:00.000,ASSAULT,False
11,Crime,9276193,003XX S RIVERSIDE PLZ,,HW420230,2013-08-23T11:33:00.000,OTHER OFFENSE,False
11,Crime,9303920,003XX S RIVERSIDE PLZ,,HW448427,2013-09-11T13:00:00.000,THEFT,False
11,Crime,9402118,003XX S RIVERSIDE PLZ,,HW545145,2013-11-21T08:00:00.000,DECEPTIVE PRACTICE,False
11,Crime,9423530,003XX S RIVERSIDE PLZ,,HW566867,2013-12-10T20:00:00.000,DECEPTIVE PRACTICE,False
11,Crime,9775833,003XX S RIVERSIDE PLZ,,HX425560,2014-09-12T12:18:00.000,OTHER OFFENSE,True
11,Crime,2986241,003XX S RIVERSIDE PLZ,,HJ685228,2003-09-18T06:48:00.000,OTHER OFFENSE,False
11,Crime,3053531,003XX S RIVERSIDE PLZ,,HJ766715,2003-10-18T12:00:00.000,DECEPTIVE PRACTICE,False
11,Crime,3176281,003XX S RIVERSIDE PLZ,,HK179650,2004-02-12T17:49:50.000,THEFT,False
11,Crime,3212736,003XX S RIVERSIDE PLZ,,HK219427,2004-03-04T10:15:00.000,THEFT,False
11,Crime,3237296,003XX S RIVERSIDE PLZ,,HK258929,2004-03-22T13:30:00.000,THEFT,False
11,Crime,3246229,003XX S RIVERSIDE PLZ,,HK270045,2004-03-29T15:39:08.000,THEFT,False
11,Crime,3252207,003XX S RIVERSIDE PLZ,,HK274256,2004-03-31T16:06:00.000,CRIMINAL TRESPASS,True
11,Crime,3274663,003XX S RIVERSIDE PLZ,,HK301693,2004-04-14T17:38:56.000,CRIMINAL TRESPASS,False
11,Crime,3492984,003XX S RIVERSIDE PLZ,,HK564053,2004-08-08T22:00:00.000,OTHER OFFENSE,False
11,Crime,3607976,003XX S RIVERSIDE PLZ,,HK700681,2004-07-26T16:00:00.000,THEFT,False
11,Crime,3727225,003XX S RIVERSIDE PLZ,,HK834267,2004-12-29T15:00:00.000,THEFT,False
11,Crime,4029782,003XX S RIVERSIDE PLZ,,HL382091,2005-05-26T09:00:00.000,OTHER OFFENSE,False
11,Crime,4063850,003XX S RIVERSIDE PLZ,,HL411626,2005-06-10T07:45:00.000,THEFT,False
11,Crime,4372969,003XX S RIVERSIDE PLZ,,HL666017,2005-10-11T08:15:00.000,THEFT,True
11,Crime,4390055,003XX S RIVERSIDE PLZ,,HL683051,2005-10-19T10:00:00.000,THEFT,False
11,Crime,4439396,003XX S RIVERSIDE PLZ,,HL736461,2005-11-14T06:25:00.000,THEFT,False
11,Crime,4773857,003XX S RIVERSIDE PLZ,,HM387441,2006-06-01T09:00:00.000,THEFT,False
11,Crime,4804881,003XX S RIVERSIDE PLZ,,HM418106,2006-05-18T09:00:00.000,THEFT,False
11,Crime,4912811,003XX S RIVERSIDE PLZ,,HM529192,2006-07-19T16:00:00.000,THEFT,False
11,Crime,4927576,003XX S RIVERSIDE PLZ,,HM543285,2006-08-15T12:30:00.000,DECEPTIVE PRACTICE,False
12,Yelp,fs9KhIYsNdONQv0zF6DjBg,"1 N Franklin St (between Madison St & Arcade Pl) Chicago, IL 60606 Neighborhood: The Loop",Alonti Market Cafe,,,,
12,Crime,10244938,0000X N FRANKLIN ST,,HY433166,2015-09-22T03:00:00.000,CRIMINAL TRESPASS,False
12,Crime,1355120,0000X N FRANKLIN ST,,G055113,2001-01-27T02:36:22.000,BURGLARY,False
12,Crime,1406589,0000X N FRANKLIN ST,,G120404,2001-02-27T16:00:00.000,THEFT,True
12,Crime,1432530,0000X N FRANKLIN ST,,G157427,2001-03-19T16:45:00.000,THEFT,False
12,Crime,1434193,0000X N FRANKLIN ST,,G159020,2001-03-19T17:20:00.000,THEFT,False
12,Crime,1437535,0000X N FRANKLIN ST,,G156017,2001-03-18T05:25:00.000,OTHER OFFENSE,False
12,Crime,1590341,0000X N FRANKLIN ST,,G358962,2001-06-19T08:30:00.000,THEFT,False
12,Crime,1785845,0000X N FRANKLIN ST,,G606183,2001-10-09T12:50:00.000,THEFT,False
12,Crime,1808868,0000X N FRANKLIN ST,,G636336,2001-10-22T20:10:26.000,OTHER OFFENSE,True
12,Crime,1880340,0000X N FRANKLIN ST,,G726585,2001-12-03T08:00:00.000,THEFT,False
12,Crime,1908076,0000X N FRANKLIN ST,,G763639,2001-12-22T10:45:08.000,BATTERY,False
12,Crime,1916263,0000X N FRANKLIN ST,,G760701,2001-12-20T18:55:50.000,NARCOTICS,True
12,Crime,3885814,0000X N FRANKLIN ST,,HL261876,2005-03-28T12:00:00.000,THEFT,False
12,Crime,3897094,0000X N FRANKLIN ST,,HL274767,2005-04-03T18:00:00.000,THEFT,False
12,Crime,4054164,0000X N FRANKLIN ST,,HL404617,2005-06-06T17:00:00.000,THEFT,False
12,Crime,4086088,0000X N FRANKLIN ST,,HL431963,2005-06-17T18:00:00.000,THEFT,False
12,Crime,4249613,0000X N FRANKLIN ST,,HL556595,2005-04-25T14:10:00.000,DECEPTIVE PRACTICE,False
12,Crime,4339053,0000X N FRANKLIN ST,,HL638179,2005-09-27T06:30:00.000,OTHER OFFENSE,False
12,Crime,4351457,0000X N FRANKLIN ST,,HL650346,2005-10-03T09:00:00.000,OTHER OFFENSE,False
12,Crime,4381535,0000X N FRANKLIN ST,,HL670298,2005-10-13T10:00:00.000,OTHER OFFENSE,False
12,Crime,4426057,0000X N FRANKLIN ST,,HL720591,2005-11-04T07:30:00.000,THEFT,False
12,Crime,4442835,0000X N FRANKLIN ST,,HL740029,2005-11-17T08:00:00.000,THEFT,False
12,Crime,4489821,0000X N FRANKLIN ST,,HL789393,2005-12-14T17:28:32.000,DECEPTIVE PRACTICE,True
12,Crime,4909296,0000X N FRANKLIN ST,,HM525586,2006-06-22T10:00:00.000,THEFT,False
12,Crime,6983415,0000X N FRANKLIN ST,,HR388333,2009-03-13T16:20:00.000,THEFT,False
12,Crime,7107977,0000X N FRANKLIN ST,,HR516377,2009-09-02T08:00:00.000,MOTOR VEHICLE THEFT,False
12,Crime,7266972,0000X N FRANKLIN ST,,HR680950,2009-12-08T17:00:00.000,THEFT,False
12,Crime,1977214,0000X N FRANKLIN ST,,HH172895,2002-02-07T12:30:00.000,THEFT,False
12,Crime,1992919,0000X N FRANKLIN ST,,HH195052,2002-02-18T17:00:00.000,THEFT,False
12,Crime,2012491,0000X N FRANKLIN ST,,HH217954,2002-03-02T09:25:00.000,THEFT,False
12,Crime,2254545,0000X N FRANKLIN ST,,HH532143,2002-06-03T12:00:00.000,DECEPTIVE PRACTICE,False
12,Crime,2364755,0000X N FRANKLIN ST,,HH667596,2002-09-23T16:37:22.000,ROBBERY,False
12,Crime,7864355,0000X N FRANKLIN ST,,HS673596,2010-12-23T12:59:00.000,THEFT,False
12,Crime,2417741,0000X N FRANKLIN ST,,HH735189,2002-10-22T15:00:00.000,THEFT,False
12,Crime,2432594,0000X N FRANKLIN ST,,HH752065,2002-10-31T17:00:00.000,THEFT,False
12,Crime,2526619,0000X N FRANKLIN ST,,HJ104749,2003-01-03T00:00:00.000,THEFT,False
12,Crime,10053523,0000X N FRANKLIN ST,,HY241608,2015-04-30T08:45:00.000,DECEPTIVE PRACTICE,False
12,Crime,10114860,0000X N FRANKLIN ST,,HY303576,2015-06-15T16:11:00.000,BURGLARY,False
12,Crime,10137127,0000X N FRANKLIN ST,,HY325660,2015-07-03T07:00:00.000,BATTERY,True
12,Crime,10143063,0000X N FRANKLIN ST,,HY332225,2015-07-07T19:15:00.000,THEFT,False
12,Crime,10220278,0000X N FRANKLIN ST,,HY407120,2015-08-27T10:00:00.000,THEFT,False
12,Crime,8312265,0000X N FRANKLIN ST,,HT546457,2011-10-11T09:00:00.000,OTHER OFFENSE,False
12,Crime,10289835,0000X N FRANKLIN ST,,HY477148,2015-10-22T10:30:00.000,DECEPTIVE PRACTICE,False
12,Crime,8358965,0000X N FRANKLIN ST,,HT592300,2011-11-16T14:30:00.000,THEFT,False
12,Crime,10431947,0000X N FRANKLIN ST,,HZ169824,2016-02-29T18:00:00.000,THEFT,False
12,Crime,10450207,0000X N FRANKLIN ST,,HZ189185,2016-03-16T11:12:00.000,BATTERY,False
12,Crime,10341680,0000X N FRANKLIN ST,,HY532364,2015-12-07T19:27:00.000,DECEPTIVE PRACTICE,False
12,Crime,8481971,0000X N FRANKLIN ST,,HV142252,2012-02-01T16:45:00.000,THEFT,False
12,Crime,10361130,0000X N FRANKLIN ST,,HY552718,2015-12-28T11:30:00.000,THEFT,False
12,Crime,10374212,0000X N FRANKLIN ST,,HZ110629,2016-01-09T18:15:00.000,CRIMINAL DAMAGE,False
12,Crime,10383098,0000X N FRANKLIN ST,,HZ119595,2016-01-16T02:00:00.000,THEFT,False
12,Crime,8532605,0000X N FRANKLIN ST,,HV209308,2012-03-21T17:00:00.000,BURGLARY,False
12,Crime,8539260,0000X N FRANKLIN ST,,HV215858,2012-03-26T08:00:00.000,OTHER OFFENSE,False
12,Crime,8581665,0000X N FRANKLIN ST,,HV255931,2012-04-24T11:45:00.000,OTHER OFFENSE,False
12,Crime,8721790,0000X N FRANKLIN ST,,HV398309,2012-07-23T17:54:00.000,BURGLARY,True
12,Crime,10484205,0000X N FRANKLIN ST,,HZ223971,2016-04-13T04:00:00.000,CRIMINAL TRESPASS,True
12,Crime,10485870,0000X N FRANKLIN ST,,HZ225676,2016-04-11T16:25:00.000,THEFT,False
12,Crime,10538034,0000X N FRANKLIN ST,,HZ395716,2016-05-27T14:53:00.000,NARCOTICS,True
12,Crime,10547582,0000X N FRANKLIN ST,,HZ293726,2016-06-04T17:19:00.000,DECEPTIVE PRACTICE,False
12,Crime,10679372,0000X N FRANKLIN ST,,HZ432095,2016-06-13T11:56:00.000,DECEPTIVE PRACTICE,False
12,Crime,10731829,0000X N FRANKLIN ST,,HZ491140,2016-10-26T13:25:00.000,THEFT,False
12,Crime,10754008,0000X N FRANKLIN ST,,HZ516430,2016-11-15T15:00:00.000,THEFT,False
12,Crime,10776647,0000X N FRANKLIN ST,,HZ543092,2016-10-28T12:00:00.000,DECEPTIVE PRACTICE,False
